Date,TV_Spend,Radio_Spend,Print_Spend,Search_Spend,Social_Media_Spend,Display_Ads_Spend,Email_Marketing_Spend,Influencer_Marketing_Spend,Promotion_Spend,Average_Price,Website_Traffic,New_Customers,Returning_Customers,Orders,Holiday,Season,Competitor_Index,Economic_Index,Revenue,Year,Month,Week,Quarter,WeekOfYear,Total_Marketing_Spend,Digital_Spend,Traditional_Spend,Digital_Spend_Share,Traditional_Spend_Share,TV_Spend_Share,Radio_Spend_Share,Print_Spend_Share,Search_Spend_Share,Social_Media_Spend_Share,Display_Ads_Spend_Share,Email_Marketing_Spend_Share,Influencer_Marketing_Spend_Share,Revenue_Growth_WoW,Marketing_Growth_WoW,Customer_Growth_WoW,Total_Customers,AOV,New_Customer_Share,Naive_ROAS
2023-11-06,215161.79,120403.03,69994.61,237014.21,266352.89,213343.95,28517.17,107183.59,0.0,1346.53,80169.0,1224.0,1826.0,3050.0,0,Spring,108.79,101.68,4218369.49,2023,11,45,4,45,1257971.24,852411.81,405559.43,0.6776083450047714,0.32239165499522865,0.17103871945434937,0.09571206890230655,0.055640866638572754,0.18840987970440404,0.211732098104246,0.16959366257053698,0.022669174853313816,0.08520352977227047,0.0599898753951833,0.08324157860736014,0.019725844199264486,3050.0,1383.0719639344263,0.4013114754098361,3.353311551065349
2023-11-13,595391.72,200338.06,114845.62,309939.52,259469.7,239871.42,34805.27,63291.46,0.0,1375.02,64966.0,1079.0,2129.0,3208.0,0,Spring,109.26,100.34,4307375.99,2023,11,46,4,46,1817952.7699999998,907377.37,910575.4,0.499120430944969,0.5008795690550312,0.3275067041483152,0.11019981558706832,0.06317304931964762,0.17048821350842908,0.14272631516164197,0.13194590308305976,0.019145310359190464,0.03481468883264773,0.021099740127316302,0.4451465281511522,0.05180327868852452,3208.0,1342.6982512468828,0.3363466334164589,2.369355277585127
2023-11-20,575044.99,165917.85,111740.24,424873.56,179348.27,134903.81,45971.33,191263.39,97347.84,1335.64,101101.0,1170.0,2441.0,3611.0,1,Spring,104.08,102.31,4616647.27,2023,11,47,4,47,1829063.44,976360.3599999999,852703.08,0.5338034420501018,0.4661965579498981,0.31439313553826215,0.0907119164767735,0.06109150593486249,0.2322902260842303,0.0980547017002319,0.07375567574627155,0.025133808371348782,0.10456903014801937,0.07180039093824253,0.006111638422817922,0.12562344139650872,3611.0,1278.495505400166,0.32400996953752426,2.524049832847788
2023-11-27,426120.2,198906.41,155957.39,354366.98,258348.04,202230.17,44412.24,174576.98,37026.77,1362.8,110847.0,1499.0,2328.0,3827.0,1,Spring,111.97,100.2,5112868.38,2023,11,48,4,48,1814918.41,1033934.41,780984.0,0.5696864411662451,0.430313558833755,0.23478752413999704,0.10959523519296938,0.0859307995007886,0.19525229236062464,0.14234691685120987,0.11142659024545352,0.024470653752418546,0.0961899879565385,0.10748516856043033,-0.007733482442796036,0.05981722514538901,3827.0,1335.999054089365,0.3916906192840345,2.8171340109994256
2023-12-04,481004.34,123486.91,89855.78,236242.8,203909.23,96331.55,31646.78,153294.81,59080.13,1393.32,88665.0,1263.0,2120.0,3383.0,0,Winter,105.57,101.28,4582615.52,2023,12,49,4,49,1415772.2000000002,721425.1700000002,694347.03,0.5095630285719694,0.49043697142803055,0.3397469875450302,0.08722230172339872,0.06346768215960165,0.16686498011473877,0.14402686392627287,0.06804170190656378,0.022353016961344483,0.10827646566304945,-0.10370946806966319,-0.2199251535500154,-0.11601776848706558,3383.0,1354.6010996157256,0.3733372746083358,3.2368311229730313
2023-12-11,703395.54,137533.52,90487.03,441821.96,221960.14,115855.05,38445.32,157003.27,0.0,1373.43,95626.0,1361.0,2255.0,3616.0,0,Winter,104.79,104.07,4957904.35,2023,12,50,4,50,1906501.83,975085.7400000001,931416.0900000001,0.5114528214221541,0.4885471785778459,0.36894564113793693,0.07213920167073744,0.04746233576917154,0.23174483918538907,0.1164227259094737,0.060768391709332896,0.020165372723507952,0.08235149189445047,0.08189402500867016,0.34661623529548025,0.06887378066804617,3616.0,1371.1018667035398,0.37638274336283184,2.6005243068662565
2023-12-18,139178.4,184301.12,119923.4,441308.57,208346.73,167965.48,45406.52,222016.92,102891.22,1359.09,124529.0,1628.0,2493.0,4121.0,1,Winter,96.2,104.21,5793698.38,2023,12,51,4,51,1528447.14,1085044.22,443402.92000000004,0.7098997352306211,0.290100264769379,0.09105869372754363,0.12058063061310711,0.07846094042872821,0.2887300178401983,0.13631268268786845,0.10989289430055135,0.029707615534548353,0.14525652486745472,0.16857808682815767,-0.19829757519823632,0.1396570796460177,4121.0,1405.8962339238049,0.39504974520747393,3.7905781811989914
2023-12-25,332899.08,211503.15,124403.94,358986.99,283569.78,143598.83,45594.97,154489.24,43446.45,1409.58,103313.0,1212.0,2382.0,3594.0,1,Winter,96.88,100.82,5260728.27,2023,12,52,4,52,1655045.98,986239.8099999999,668806.1699999999,0.5958987375081869,0.40410126249181305,0.20114189214247694,0.1277929148530363,0.07516645549629987,0.21690454183031216,0.1713364966452473,0.08676425412664365,0.027549065434423762,0.09334437947156006,-0.09199134560401478,0.08282840582893836,-0.12788158214025724,3594.0,1463.7529966611016,0.337228714524207,3.178599467067374
2024-01-01,479546.49,254929.41,180040.68,505186.89,278071.16,146116.91,49281.43,340807.69,115423.09,1422.95,94389.0,1393.0,2463.0,3856.0,1,Winter,101.42,101.41,5459681.2,2024,1,1,1,1,2233980.66,1319464.08,914516.5800000001,0.5906336181084039,0.40936638189159613,0.21466009020865917,0.11411442120541902,0.08059187047751791,0.2261375396150475,0.12447339629162231,0.06540652415495844,0.022059917922476552,0.152556240124299,0.03781851481182863,0.3497997560164463,0.07289927657206463,3856.0,1415.8924273858922,0.3612551867219917,2.44392500694254
2024-01-08,803274.77,211769.71,39692.5,313969.48,319349.72,153541.26,45756.89,151600.48,0.0,1403.13,120902.0,1337.0,2429.0,3766.0,0,Winter,97.03,103.67,5347013.98,2024,1,2,1,2,2038954.8099999998,984217.83,1054736.98,0.48270703459092357,0.5172929654090764,0.3939639888340635,0.10386189481070451,0.01946708176430845,0.15398550201316136,0.15662422650750166,0.07530390533765681,0.022441345818743283,0.07435205491386052,-0.020636226891782572,-0.08729970383897612,-0.02334024896265563,3766.0,1419.812527881041,0.3550185873605948,2.6224288806086884
2024-01-15,591291.03,156813.91,47791.72,309124.37,326745.53,103372.8,29560.26,35852.93,0.0,1367.56,116767.0,1237.0,2794.0,4031.0,0,Winter,89.05,107.23,5614822.17,2024,1,3,1,3,1600552.55,804655.8900000001,795896.66,0.5027363144059219,0.49726368559407813,0.3694293136454658,0.09797485874487533,0.029859513203737045,0.19313603292812848,0.20414545589271657,0.06458569573363898,0.018468784420730203,0.022400345430707663,0.0500855600904937,-0.21501323023436691,0.07036643653744035,4031.0,1392.9104862317042,0.30687174398412304,3.5080523722885575
2024-01-22,690624.95,170854.31,83642.36,367185.44,259029.94,206727.75,41839.04,85382.12,0.0,1422.82,120249.0,1241.0,2476.0,3717.0,0,Winter,96.76,100.28,5295238.34,2024,1,4,1,4,1905285.9100000001,960164.29,945121.62,0.5039476148752918,0.4960523851247081,0.3624783799508599,0.0896738432291246,0.043900161944723556,0.19271933838003347,0.1359533173685203,0.1085022194910369,0.021959454893570277,0.0448132847421309,-0.05691788988572721,0.1903925991058526,-0.07789630364673783,3717.0,1424.6000376647835,0.3338714016680118,2.7792355531564286
2024-01-29,330770.33,96101.64,98207.52,247963.69,243532.02,121148.27,27205.06,43862.32,0.0,1376.57,122053.0,1451.0,2461.0,3912.0,0,Winter,91.14,104.99,5319990.95,2024,1,5,1,5,1208790.85,683711.36,525079.49,0.5656159293396371,0.4343840706603628,0.273637354220542,0.07950228941590681,0.08124442702391402,0.20513365897830876,0.20146745816284098,0.10022268947518918,0.022506010862011407,0.036286111861286836,0.004674503470980751,-0.3655593401202447,0.05246166263115426,3912.0,1359.9158870143149,0.37091002044989774,4.401084728594694
2024-02-05,338137.96,144357.75,115897.57,362261.43,287716.79,311809.95,39707.34,147138.72,66584.9,1416.14,124691.0,1400.0,2566.0,3966.0,0,Winter,96.45,102.01,5785130.08,2024,2,6,1,6,1747027.51,1148634.23,598393.28,0.6574791887507255,0.3425208112492745,0.1935504495862232,0.08263049618491697,0.06633986547813435,0.20735874388148587,0.16468932993505064,0.1784802747610998,0.02272851444680456,0.08422232572628464,0.08743231602677826,0.4452686418001923,0.013803680981595123,3966.0,1458.6813111447302,0.3530005042864347,3.3114132701894317
2024-02-12,649027.48,191829.53,111546.03,473055.62,215935.9,147909.49,48066.94,140548.7,0.0,1391.54,123168.0,1277.0,2853.0,4130.0,0,Winter,91.74,103.8,5799115.61,2024,2,7,1,7,1977919.69,1025516.6499999999,952403.04,0.5184824516307838,0.4815175483692162,0.32813641690376216,0.09698549995222507,0.05639563151322893,0.23916826471351826,0.10917323948577508,0.07478033145016115,0.024301765255190923,0.07105885072613843,0.002417496202609115,0.1321628759011355,0.04135148764498231,4130.0,1404.1442154963681,0.30920096852300244,2.9319267305539594
2024-02-19,577146.77,190013.57,90893.72,377796.88,191951.7,176521.57,42148.6,121265.78,0.0,1384.55,109043.0,1195.0,2760.0,3955.0,0,Winter,92.75,104.65,5315437.87,2024,2,8,1,8,1767738.59,909684.5300000001,858054.06,0.5146035364878243,0.48539646351217575,0.32648875419979373,0.10748963171076104,0.05141807760162095,0.2137176176031774,0.10858602119445726,0.09985728149997562,0.023843231255137105,0.06859938493507685,-0.08340543153958613,-0.10626371791667633,-0.0423728813559322,3955.0,1343.979233881163,0.30214917825537296,3.0069139747636555
2024-02-26,678895.17,161511.84,127040.9,322401.82,210151.51,106576.97,40631.45,271641.56,0.0,1396.52,85074.0,1573.0,2258.0,3831.0,0,Winter,96.15,104.84,5468124.03,2024,2,9,1,9,1918851.22,951403.31,967447.91,0.49581921729189615,0.5041807827081038,0.35380292277167796,0.08417111150493471,0.06620674843149121,0.16801814368911833,0.10951943944877603,0.055542070635366925,0.021174882959399007,0.14156468055923585,0.028725038977833073,0.08548358385953425,-0.0313527180783818,3831.0,1427.3359514487079,0.41059775515531194,2.8496862982425495
2024-03-04,535128.11,193347.58,128046.21,315661.71,236330.95,265544.87,36563.39,185004.19,0.0,1398.5,117097.0,1574.0,2840.0,4414.0,0,Spring,96.15,104.91,6067650.81,2024,3,10,1,10,1895627.0099999995,1039105.1100000001,856521.8999999999,0.5481590547710123,0.45184094522898793,0.2822960989567247,0.1019966369860915,0.06754820928617178,0.166521002462399,0.12467165151861814,0.14008286893949673,0.01928828287796976,0.09759524897252865,0.10964030382463719,-0.012103184320877425,0.15217958757504557,4414.0,1374.637700498414,0.35659265971907567,3.2008674586252077
2024-03-11,631275.69,175992.03,106976.64,324505.36,195014.79,236123.45,40359.57,196992.59,0.0,1385.33,121100.0,1424.0,2762.0,4186.0,0,Spring,91.53,106.27,5856419.79,2024,3,11,1,11,1907240.12,992995.76,914244.36,0.520645381557934,0.4793546184420659,0.33098909957913425,0.09227575917394187,0.05608975968898976,0.17014394600717606,0.10224973140770549,0.1238037347914011,0.021161242140816543,0.10328672721083489,-0.03481265264175604,0.006126263204068172,-0.051653828726778483,4186.0,1399.0491614906832,0.34018155757286195,3.070625312768693
2024-03-18,608991.29,209293.13,127276.96,337250.4,303888.29,193472.4,38848.1,96284.16,42325.45,1405.33,107304.0,1384.0,2640.0,4024.0,0,Spring,95.25,105.46,5593678.85,2024,3,12,1,12,1915304.73,969743.35,945561.38,0.5063128257402675,0.4936871742597326,0.3179605210915968,0.10927406314085593,0.06645259002727989,0.1760818499101185,0.15866315434829004,0.10101389975682877,0.020282986509410437,0.05027093521561971,-0.04486374771983348,0.004228418810736878,-0.03870043000477785,4024.0,1390.0792370775348,0.34393638170974156,2.920516386966788
2024-03-25,735443.93,167536.44,109774.67,329666.27,351389.08,106263.22,35746.48,92447.69,0.0,1379.35,129229.0,1259.0,2907.0,4166.0,0,Spring,99.83,103.87,5622554.25,2024,3,13,1,13,1928267.78,915512.74,1012755.0400000002,0.47478506330692305,0.525214936693077,0.3814013476904126,0.08688442639434654,0.05692916260831781,0.1709649839194015,0.18223043689502502,0.05510812403866438,0.018538130632458114,0.04794338782137406,0.0051621483417840786,0.006768139710071175,0.03528827037773352,4166.0,1349.6289606337014,0.30220835333653384,2.9158575942185787
2024-04-01,741688.7,137765.89,88383.03,422965.09,162496.99,190024.02,38853.87,156628.79,0.0,1402.02,89607.0,1617.0,2487.0,4104.0,0,Spring,94.98,108.61,5669327.79,2024,4,14,2,14,1938806.3800000001,970968.7600000001,967837.62,0.5008074916691785,0.4991925083308215,0.3825491331424234,0.07105706450171678,0.045586310686681356,0.218157467585804,0.08381290245186834,0.09801082870379248,0.020040098073124766,0.08078619485458884,0.008318913063400046,0.005465319759686116,-0.014882381180988946,4104.0,1381.415153508772,0.39400584795321636,2.924133037977727
2024-04-08,250225.24,169612.03,120645.7,233790.6,294829.23,118722.46,41872.4,165210.16,0.0,1381.72,103283.0,1443.0,2772.0,4215.0,0,Spring,95.64,108.79,5719336.61,2024,4,15,2,15,1394907.8199999996,854424.85,540482.97,0.6125314072724893,0.38746859272751094,0.17938478544051753,0.12159371936132672,0.08649008792566668,0.16760290296458447,0.21136108477763074,0.08511133015226773,0.030018040905383993,0.1184380484726224,0.008820943479085797,-0.2805326852699961,0.027046783625731097,4215.0,1356.900737841044,0.3423487544483986,4.100153808012921
2024-04-15,123072.08,18576.54,105335.61,419409.28,274668.19,257338.32,35973.47,39773.96,0.0,1355.44,100475.0,1427.0,2320.0,3747.0,0,Spring,104.76,109.19,5198024.27,2024,4,16,2,16,1274147.45,1027163.22,246984.22999999998,0.8061572622540665,0.19384273774593355,0.09659170922486247,0.014579584176070047,0.08267144434500105,0.32916855894504204,0.21557017596354333,0.2019690264262586,0.028233364984562817,0.031216135934659682,-0.09114909220214629,-0.08657229407460032,-0.11103202846975091,3747.0,1387.249605017347,0.3808380037363224,4.07960967939778
2024-04-22,776040.59,170822.66,102182.64,330065.27,320191.01,221949.98,35680.68,143116.54,0.0,1345.09,104828.0,1417.0,2641.0,4058.0,0,Spring,102.03,104.63,5339031.03,2024,4,17,2,17,2100049.3699999996,1051003.48,1049045.89,0.5004660818997794,0.4995339181002207,0.3695344505162753,0.08134221149286601,0.04865725609107943,0.1571702430976659,0.1524683250660912,0.10568798199253765,0.016990400563773416,0.06814913117971128,0.027126991463624073,0.6481996412581603,0.08299973311982911,4058.0,1315.68039181863,0.3491867915229177,2.5423359594636583
2024-04-29,809657.45,0.0,139113.15,383064.18,290388.43,183204.29,32219.31,154683.63,0.0,1322.29,91160.0,1626.0,2494.0,4120.0,0,Spring,104.03,108.51,5542912.82,2024,4,18,2,18,1992330.44,1043559.8400000001,948770.6,0.5237885337936211,0.4762114662063789,0.40638713023929907,0.0,0.06982433596707983,0.1922694008530031,0.14575314625017727,0.09195477131795467,0.016171669795899922,0.07763954557658619,0.03818703971832882,-0.05129352268513565,0.015278462296697937,4120.0,1345.3671893203884,0.3946601941747573,2.7821252482595207
2024-05-06,365482.63,73229.12,39147.84,274846.87,172151.48,47739.2,42683.97,140033.11,0.0,1353.81,85374.0,1412.0,2516.0,3928.0,0,Spring,100.79,109.44,5290153.0,2024,5,19,2,19,1155314.2199999997,677454.63,477859.58999999997,0.5863812790255453,0.41361872097445496,0.31634911409642313,0.06338459159621528,0.03388501528181658,0.23789793741134777,0.14900836241762874,0.04132139912551237,0.03694576701392978,0.12120781305712659,-0.04560054040323158,-0.420119174608405,-0.04660194174757282,3928.0,1346.7802953156822,0.3594704684317719,4.578973329004815
2024-05-13,197109.54,170992.91,64809.31,446879.85,186762.71,124449.99,43402.5,102855.25,0.0,1333.69,123100.0,1518.0,2549.0,4067.0,0,Spring,105.19,106.19,5395788.76,2024,5,20,2,20,1337262.06,904350.2999999999,432911.76,0.6762700648218494,0.32372993517815046,0.1473978406296818,0.12786791393752694,0.04846418061094173,0.3341752251611774,0.13966051650339947,0.09306327736539538,0.03245624122470056,0.0769148045671766,0.019968375205783317,0.1574877525527214,0.03538696537678199,4067.0,1326.7245537251044,0.3732480944184903,4.034952401177073
2024-05-20,579682.34,170806.65,70043.5,438399.04,289518.38,211689.12,41268.19,118845.56,0.0,1286.26,108712.0,1503.0,2567.0,4070.0,0,Spring,107.76,108.41,5185230.9,2024,5,21,2,21,1920252.7800000003,1099720.29,820532.49,0.5726955854218317,0.42730441457816815,0.3018781412726297,0.08895008604023474,0.03647618726530368,0.2283027758460008,0.1507709729757558,0.1102402361839049,0.021491019531293166,0.06189058088487703,-0.03902262845441695,0.4359584687536864,0.0007376444553726103,4070.0,1274.0125061425063,0.3692874692874693,2.700285584276045
2024-05-27,736322.42,96454.59,89768.06,415470.93,367349.7,237703.54,45345.26,139871.97,0.0,1316.15,63677.0,1080.0,1849.0,2929.0,0,Spring,110.79,108.29,3828891.16,2024,5,22,2,22,2128286.47,1205741.4,922545.0700000001,0.5665315346387556,0.43346846536124434,0.3459696006055049,0.04532030408481617,0.04217856067092321,0.19521381912464067,0.17260350294854807,0.11168775601904755,0.02130599458258079,0.06572046196393852,-0.2615775008206481,0.10833661701559927,-0.28034398034398034,2929.0,1307.234947080915,0.3687265278251963,1.799048771850718
2024-06-03,896247.83,115361.32,91575.57,241135.03,107562.74,230523.91,39829.14,154807.42,0.0,1302.34,83019.0,1521.0,2668.0,4189.0,0,Spring,105.55,112.32,5549129.53,2024,6,23,2,23,1877042.9599999997,773858.2400000001,1103184.72,0.4122751884165721,0.587724811583428,0.4774785921788386,0.06145907283869519,0.04878714656589427,0.1284653762000205,0.0573043570617052,0.1228122717020819,0.021219088134242812,0.08247409531852165,0.449278472047244,-0.1180496674397411,0.43018094912939575,4189.0,1324.69074480783,0.3630938171401289,2.956314612000144
2024-06-10,642996.84,204933.73,60332.42,400002.25,307898.79,89618.83,41282.05,184002.08,0.0,1345.8,103205.0,1368.0,2552.0,3920.0,0,Spring,112.36,112.58,5421803.54,2024,6,24,2,24,1931066.9900000002,1022804.0,908262.99,0.5296574408327491,0.47034255916725076,0.3329749010934105,0.10612460937981234,0.031243048694027952,0.20714053529546375,0.1594449035659814,0.046408969996426686,0.021377844587359446,0.0952851873875178,-0.022945218580976312,0.028781456339177502,-0.06421580329434229,3920.0,1383.1131479591836,0.3489795918367347,2.8076724256987062
2024-06-17,468741.34,122826.76,72201.53,367679.17,370992.93,185454.33,40413.62,210379.19,0.0,1274.68,99338.0,1804.0,2528.0,4332.0,0,Spring,104.53,105.47,5426999.44,2024,6,25,2,25,1838688.87,1174919.24,663769.63,0.6389983967216813,0.36100160327831865,0.25493238559713477,0.06680127454080906,0.0392679431403748,0.19996812728844113,0.20177036803404372,0.1008622682313838,0.021979585920917658,0.114418047246895,0.0009583342446231047,-0.04783786397798662,0.10510204081632657,4332.0,1252.7699538319484,0.4164358264081256,2.9515594120064477
2024-06-24,494617.34,320988.6,100389.39,308966.45,356375.08,296853.24,51002.21,173370.1,76531.94,1274.96,133231.0,1513.0,3063.0,4576.0,1,Spring,103.44,113.85,5812117.54,2024,6,26,2,26,2102562.41,1186567.08,915995.33,0.5643433338085788,0.4356566661914211,0.23524502181126694,0.15266543265177082,0.047746211728383364,0.14694757621962812,0.16949560132200783,0.14118641072823135,0.02425716818555697,0.08245657735315452,0.07096335723963132,0.1435117949019835,0.05632502308402576,4576.0,1270.1305812937062,0.3306381118881119,2.7643020308728907
2024-07-01,529242.74,140487.05,151284.54,332391.05,315385.61,83920.95,34933.96,117916.21,0.0,1321.71,119582.0,1401.0,2566.0,3967.0,0,Spring,108.77,107.07,5125351.76,2024,7,27,3,27,1705562.11,884547.7799999998,821014.3300000001,0.5186253697908426,0.4813746302091573,0.3103039970792972,0.0823699407815761,0.08870069234828393,0.1948865116380898,0.1849159336683435,0.04920427670617049,0.02048237340356957,0.06913627437466936,-0.11816102741790047,-0.18881736785163972,-0.13308566433566438,3967.0,1291.9969145449961,0.35316359969750444,3.005080688618252
2024-07-08,466736.95,156043.21,134431.23,355108.43,217490.55,165096.5,50102.63,167942.55,41751.6,1323.11,93565.0,1433.0,2601.0,4034.0,0,Spring,103.29,110.88,5341935.96,2024,7,28,3,28,1712952.05,955740.6599999999,757211.39,0.5579494534012204,0.44205054659877957,0.27247519859064356,0.09109607592343287,0.07847927208470314,0.20730786363809775,0.12696826510701217,0.09638127348631854,0.029249289260607148,0.09804276190918478,0.04225743132213822,0.004332847192530576,0.01688933703050166,4034.0,1324.2280515617254,0.3552305404065444,3.1185554551862675
2024-07-15,332504.51,204237.56,82247.45,364520.53,259424.13,177493.49,34749.91,176263.81,0.0,1278.32,117295.0,1567.0,2686.0,4253.0,0,Spring,99.37,110.86,5594155.47,2024,7,29,3,29,1631441.3900000001,1012451.8700000001,618989.52,0.620587338414897,0.37941266158510295,0.20381026988655718,0.12518841390924867,0.0504139777892971,0.223434646340559,0.15901529260576133,0.10879550505948607,0.021300127735511234,0.10804176667357936,0.047215000683010766,-0.04758490466793852,0.054288547347545846,4253.0,1315.343397601693,0.36844580296261464,3.4289650270550016
2024-07-22,876352.45,141450.75,82486.59,336783.24,145337.46,147952.5,33268.81,116056.51,0.0,1278.66,91125.0,1416.0,2763.0,4179.0,0,Spring,98.89,106.92,5241843.68,2024,7,30,3,30,1879688.31,779398.52,1100289.79,0.41464242547744523,0.5853575745225548,0.4662222163843749,0.07525223689878668,0.04388312123939314,0.17916972628297081,0.07731997865114136,0.07871118802670002,0.01769910991253651,0.06174242260409652,-0.06297854821685889,0.15216416692725931,-0.01739948271808134,4179.0,1254.3296673845416,0.3388370423546303,2.788677065294937
2024-07-29,821140.13,94242.17,64032.23,341472.66,90709.29,71691.19,39055.08,183390.97,0.0,1302.55,86904.0,1389.0,2416.0,3805.0,0,Spring,101.77,109.86,4992724.91,2024,7,31,3,31,1705733.72,726319.19,979414.53,0.42581041899083755,0.5741895810091625,0.48139995145314946,0.055250223932959475,0.03753940562305352,0.20019107085483423,0.053179044851150624,0.04202953201863184,0.022896352192650564,0.10751441907357029,-0.0475250284457166,-0.09254438040315316,-0.0894950945202202,3805.0,1312.1484651773983,0.3650459921156373,2.9270248054895696
2024-08-05,699935.21,129152.13,46560.94,414787.84,331312.26,144532.6,37780.81,192547.46,0.0,1243.49,132893.0,1493.0,2740.0,4233.0,0,Spring,100.56,108.61,5227880.65,2024,8,32,3,32,1996609.2500000002,1120960.97,875648.28,0.5614323233251574,0.4385676766748426,0.35056193894724264,0.06468573157216415,0.02332000615543577,0.2077461275910647,0.1659374562148302,0.07238902654588021,0.018922485709209246,0.09643722726417298,0.04709967888056554,0.17052809977866912,0.11248357424441524,4233.0,1235.029683439641,0.3527049373966454,2.618379460077128
2024-08-12,336644.13,131049.74,85729.51,396440.77,188645.32,143555.92,28555.25,208511.57,25630.66,1253.49,112867.0,1309.0,2887.0,4196.0,0,Spring,92.34,109.86,5328689.55,2024,8,33,3,33,1519132.21,965708.8300000001,553423.38,0.6356976855885375,0.3643023144114626,0.22160291762887446,0.08626618482403188,0.05643321195855626,0.26096528491091636,0.12417965912262502,0.09449863484890497,0.018797080209365057,0.13725702649672605,0.019282938297376706,-0.23914395868896243,-0.008740845735884739,4196.0,1269.9450786463299,0.3119637750238322,3.507719416995312
2024-08-19,640866.91,77681.66,65814.63,135117.58,226096.41,151334.68,42054.43,234064.99,0.0,1286.64,116360.0,1457.0,2569.0,4026.0,0,Spring,93.51,109.13,5015536.15,2024,8,34,3,34,1573031.2899999998,788668.09,784363.2000000001,0.501368342138954,0.49863165786104624,0.4074088761451148,0.04938341690583918,0.04183936481009225,0.08589630788590354,0.14373293871350776,0.09620576587513399,0.026734643021627372,0.14879868664278129,-0.058767431853859686,0.03548017719932339,-0.040514775977121054,4026.0,1245.7864257327374,0.3618976651763537,3.1884528819512554
2024-08-26,600192.93,120738.03,85333.92,295476.35,157930.43,131086.7,35346.51,89024.92,0.0,1325.64,83931.0,1213.0,2576.0,3789.0,0,Spring,93.04,110.96,5112960.16,2024,8,35,3,35,1515129.7899999998,708864.91,806264.8800000001,0.4678575490222525,0.5321424509777477,0.39613301379283167,0.07968824241783275,0.05632119476708329,0.19501718727344144,0.10423557839226434,0.08651846255362719,0.023329031105645416,0.05875728969727406,0.019424445779341104,-0.03680886729214394,-0.058867362146050706,3789.0,1349.4220533122195,0.3201372393771444,3.3746020926695666
2024-09-02,563867.48,101208.53,52074.79,304348.28,155836.02,136442.73,29803.22,136653.78,0.0,1289.12,91610.0,1176.0,2744.0,3920.0,0,Spring,89.26,108.6,5087445.73,2024,9,36,3,36,1480234.83,763084.03,717150.8,0.5155155212771206,0.4844844787228794,0.3809310986149407,0.06837329317538082,0.03518008693255786,0.2056081061138117,0.10527790377692976,0.0921764082527365,0.020134116152367525,0.09231898698127512,-0.004990148407493122,-0.02303100383235135,0.034573766165215014,3920.0,1297.8177882653063,0.3,3.4369179990177643
2024-09-09,699730.23,165814.43,70057.71,204216.62,244701.81,155318.76,42095.72,136368.45,0.0,1303.8,97147.0,1395.0,2528.0,3923.0,0,Spring,91.84,107.98,5103254.42,2024,9,37,3,37,1718303.7299999997,782701.3599999999,935602.3699999999,0.45550815396297833,0.5444918460370216,0.40722150443100075,0.09649890592974504,0.04077143567627594,0.11884780113932478,0.14240893837785012,0.090390748322475,0.024498416237506513,0.07936224988582201,0.0031073923613136323,0.16083184584975596,0.000765306122449072,3923.0,1300.8550650012746,0.3555952077491715,2.9699373462920904
2024-09-16,594239.36,130981.58,89634.89,320466.35,204779.8,178146.28,39097.91,130496.39,0.0,1329.12,97434.0,1396.0,2423.0,3819.0,0,Spring,92.15,110.36,5188911.96,2024,9,38,3,38,1687842.5599999998,872986.73,814855.83,0.5172204746395304,0.48277952536046964,0.35207037319878937,0.07760296078800147,0.05310619137367884,0.18986744237566802,0.12132636352054069,0.10554674009405239,0.02316442950697961,0.07731549914228968,0.016784885281106554,-0.01772746544640269,-0.026510323731837926,3819.0,1358.7095993715632,0.36554071746530503,3.0742867154623714
2024-09-23,826434.84,160194.48,127380.58,531801.63,385003.71,193331.72,39183.13,136029.04,39129.06,1353.87,136749.0,1496.0,2581.0,4077.0,1,Spring,96.04,109.16,5483936.46,2024,9,39,3,39,2399359.13,1285349.23,1114009.9,0.5357052280873018,0.4642947719126982,0.34443982547956464,0.06676552834339561,0.053089418089737994,0.22164319769837876,0.1604610602832099,0.08057639958216677,0.016330664930514174,0.05669390559303226,0.05685671722208219,0.42155387407697553,0.06755695208169676,4077.0,1345.091111111111,0.3669364728967378,2.2855838425488226
2024-09-30,804215.39,169779.27,129112.0,334294.78,393735.04,187311.11,61473.91,74839.04,105792.76,1306.04,91624.0,1472.0,2615.0,4087.0,1,Spring,97.04,109.29,5170999.14,2024,9,40,3,40,2154760.54,1051653.8800000001,1103106.6600000001,0.4880606733219646,0.5119393266780354,0.37322726821422114,0.0787926392971722,0.05991941916664206,0.15514242710236378,0.18272797960185402,0.08692896798639164,0.028529346467426955,0.03473195216392815,-0.057064359203024106,-0.10194330100138027,0.002452783909737466,4087.0,1265.2310105211645,0.36016638120871053,2.399802225819487
2024-10-07,547102.19,139071.53,58210.84,339466.54,283615.69,163439.68,39715.7,142438.79,0.0,1323.57,109070.0,1028.0,2508.0,3536.0,0,Spring,97.04,106.31,4725998.75,2024,10,41,4,41,1713060.9599999997,968676.3999999999,744384.5599999999,0.5654652243081881,0.434534775691812,0.31937111566654347,0.08118305959176142,0.03398060043350705,0.19816372442461128,0.16556076906918715,0.09540797660814127,0.02318405528312314,0.08314869892312532,-0.08605694527344276,-0.20498778021988484,-0.13481771470516268,3536.0,1336.5381080316743,0.2907239819004525,2.7588036038133756
